id,car_id,car_number,province,brand,chassis_number,model,car_cc,car_type,sit,,,,,,,
,385,2กค7848,กรุงเทพมหานคร,,,,,,,,,,,,,
,386,2กค8258,กรุงเทพมหานคร,,,,,,,,,,,,,
,387,2กฆ5278,กรุงเทพมหานคร,,,,,,,,,,,,,
,388,2กฆ9628,กรุงเทพมหานคร,,,,,,,,,,,,,
,389,2กง1357,กรุงเทพมหานคร,,,,,,,,,,,,,
,390,2กง1725,กรุงเทพมหานคร,,,,,,,,,,,,,
,391,2กง4189,กรุงเทพมหานคร,,,,,,,,,,,,,
,392,2กง7632,กรุงเทพมหานคร,,,,,,,,,,,,,
,393,2กง8418,กรุงเทพมหานคร,,,,,,,,,,,,,
,394,2กง8698,กรุงเทพมหานคร,,,,,,,,,,,,,
,395,2กจ6623,กรุงเทพมหานคร,,,,,,,,,,,,,
,396,2กจ6657,กรุงเทพมหานคร,,,,,,,,,,,,,
,397,2กฉ1248,กรุงเทพมหานคร,,,,,,,,,,,,,
,398,2กฉ6596,กรุงเทพมหานคร,,,,,,,,,,,,,
,399,2กช1178,กรุงเทพมหานคร,,,,,,,,,,,,,
,400,2กช1223,กรุงเทพมหานคร,,,,,,,,,,,,,
,401,2กช3366,กรุงเทพมหานคร,,,,,,,,,,,,,
,402,2กช4767,กรุงเทพมหานคร,,,,,,,,,,,,,
,403,2กช610,กรุงเทพมหานคร,,,,,,,,,,,,,
,404,2กช8102,กรุงเทพมหานคร,,,,,,,,,,,,,
,405,2กช8543,กรุงเทพมหานคร,,,,,,,,,,,,,
,406,2กฌ3298,กรุงเทพมหานคร,,,,,,,,,,,,,
,407,2กฌ45641,กรุงเทพมหานคร,,,,,,,,,,,,,
,408,2กฌ4905,กรุงเทพมหานคร,,,,,,,,,,,,,
,409,2กฌ5170,กรุงเทพมหานคร,,,,,,,,,,,,,
,410,2กฌ6435,กรุงเทพมหานคร,,,,,,,,,,,,,
,411,2กฌ7205,กรุงเทพมหานคร,,,,,,,,,,,,,
,412,2กฌ8364,กรุงเทพมหานคร,,,,,,,,,,,,,
,413,2กฌ8979,กรุงเทพมหานคร,,,,,,,,,,,,,
,414,2กฌ9442,กรุงเทพมหานคร,,,,,,,,,,,,,
,415,2กฌ9905,กรุงเทพมหานคร,,,,,,,,,,,,,
,416,2กญ2485,กรุงเทพมหานคร,,,,,,,,,,,,,
,417,2กญ5210,กรุงเทพมหานคร,,,,,,,,,,,,,
,418,2กญ6781,กรุงเทพมหานคร,,,,,,,,,,,,,
,419,2กฎ14031,กรุงเทพมหานคร,,,,,,,,,,,,,
,420,2กฎ4436,กรุงเทพมหานคร,,,,,,,,,,,,,
,421,2กฎ4688,กรุงเทพมหานคร,,,,,,,,,,,,,
,422,2กฎ6911,กรุงเทพมหานคร,,,,,,,,,,,,,
,423,2กฎ784,กรุงเทพมหานคร,,,,,,,,,,,,,
,424,2กฏ4688,กรุงเทพมหานคร,,,,,,,,,,,,,
,425,2กฐ6637,กรุงเทพมหานคร,,,,,,,,,,,,,
,426,2กฐ8224,กรุงเทพมหานคร,,,,,,,,,,,,,
,427,2กฐ876,กรุงเทพมหานคร,,,,,,,,,,,,,
,428,2กฐ99001,กรุงเทพมหานคร,,,,,,,,,,,,,
,429,2กฒ3378,กรุงเทพมหานคร,,,,,,,,,,,,,
,430,2กฒ745,กรุงเทพมหานคร,,,,,,,,,,,,,
,431,2กณ1272,กรุงเทพมหานคร,,,,,,,,,,,,,
,432,2กณ3010,กรุงเทพมหานคร,,,,,,,,,,,,,
,433,2กณ9070,กรุงเทพมหานคร,,,,,,,,,,,,,
,434,2กด12671,กรุงเทพมหานคร,,,,,,,,,,,,,
,435,2กด6893,กรุงเทพมหานคร,,,,,,,,,,,,,
,436,2กด9085,กรุงเทพมหานคร,,,,,,,,,,,,,
,437,2กต6893,กรุงเทพมหานคร,,,,,,,,,,,,,
,438,2กถ1865,กรุงเทพมหานคร,,,,,,,,,,,,,
,439,2กถ3910,กรุงเทพมหานคร,,,,,,,,,,,,,
,440,2กถ6762,กรุงเทพมหานคร,,,,,,,,,,,,,
,441,2กถ8319,กรุงเทพมหานคร,,,,,,,,,,,,,
,442,2กท1394,กรุงเทพมหานคร,,,,,,,,,,,,,
,443,2กท3863,กรุงเทพมหานคร,,,,,,,,,,,,,
,444,2กท4142,กรุงเทพมหานคร,,,,,,,,,,,,,
,445,2กท4886,กรุงเทพมหานคร,,,,,,,,,,,,,
,446,2กท5860,กรุงเทพมหานคร,,,,,,,,,,,,,
,447,2กธ4589,กรุงเทพมหานคร,,,,,,,,,,,,,
,448,2กธ8662,กรุงเทพมหานคร,,,,,,,,,,,,,
,449,2กน2872,กรุงเทพมหานคร,,,,,,,,,,,,,
,450,2กน6469,กรุงเทพมหานคร,,,,,,,,,,,,,
,451,2กน7958,กรุงเทพมหานคร,,,,,,,,,,,,,
,452,2กน9544,กรุงเทพมหานคร,,,,,,,,,,,,,
,453,2กน9820,กรุงเทพมหานคร,,,,,,,,,,,,,
,454,2กบ3426,กรุงเทพมหานคร,,,,,,,,,,,,,
,455,2กบ6292,กรุงเทพมหานคร,,,,,,,,,,,,,
,456,2กบ9180,กรุงเทพมหานคร,,,,,,,,,,,,,
,457,2กผ1647,กรุงเทพมหานคร,,,,,,,,,,,,,
,458,2กผ4086,กรุงเทพมหานคร,,,,,,,,,,,,,
,459,2กผ5442,กรุงเทพมหานคร,,,,,,,,,,,,,
,460,2กพ330,กรุงเทพมหานคร,,,,,,,,,,,,,
,461,2กพ4836,กรุงเทพมหานคร,,,,,,,,,,,,,
,462,2กพ8010,กรุงเทพมหานคร,,,,,,,,,,,,,
,463,2กพ8733,กรุงเทพมหานคร,,,,,,,,,,,,,
,464,2กพ9241,กรุงเทพมหานคร,,,,,,,,,,,,,
,465,2กพ9865,กรุงเทพมหานคร,,,,,,,,,,,,,
,466,2กภ302,กรุงเทพมหานคร,,,,,,,,,,,,,
,467,2กภ7981,กรุงเทพมหานคร,,,,,,,,,,,,,
,468,2กภ9850,กรุงเทพมหานคร,,,,,,,,,,,,,
,469,2กม1046,กรุงเทพมหานคร,,,,,,,,,,,,,
,470,2กย3184,กรุงเทพมหานคร,,,,,,,,,,,,,
,471,2กย5348,กรุงเทพมหานคร,,,,,,,,,,,,,
,472,2กย9776,กรุงเทพมหานคร,,,,,,,,,,,,,
,473,2กร4486,กรุงเทพมหานคร,,,,,,,,,,,,,
,474,2กล1434,กรุงเทพมหานคร,,,,,,,,,,,,,
,475,2กล7193,กรุงเทพมหานคร,,,,,,,,,,,,,
,476,2กล8693,กรุงเทพมหานคร,,,,,,,,,,,,,
,477,2กล9659,กรุงเทพมหานคร,,,,,,,,,,,,,
,478,2กว40791,กรุงเทพมหานคร,,,,,,,,,,,,,
,479,2กว80561,กรุงเทพมหานคร,,,,,,,,,,,,,
,480,2กว9060,กรุงเทพมหานคร,,,,,,,,,,,,,
,481,2กศ1759,กรุงเทพมหานคร,,,,,,,,,,,,,
,482,2กศ3116,กรุงเทพมหานคร,,,,,,,,,,,,,
,483,2กศ4665,กรุงเทพมหานคร,,,,,,,,,,,,,
,484,2กศ9903,กรุงเทพมหานคร,,,,,,,,,,,,,
,485,2กษ2877,กรุงเทพมหานคร,,,,,,,,,,,,,
,486,2กษ5643,กรุงเทพมหานคร,,,,,,,,,,,,,
,487,2กษ6337,กรุงเทพมหานคร,,,,,,,,,,,,,
,488,2กษ8222,กรุงเทพมหานคร,,,,,,,,,,,,,
,489,2กส4729,กรุงเทพมหานคร,,,,,,,,,,,,,
,490,2กส4729,สมุทรปราการ,,,,,,,,,,,,,
,491,2กส6292,กรุงเทพมหานคร,,,,,,,,,,,,,
,492,2กฬ2876,กรุงเทพมหานคร,,,,,,,,,,,,,
,493,2กฬ4593,กรุงเทพมหานคร,,,,,,,,,,,,,
,494,2กฬ6711,กรุงเทพมหานคร,,,,,,,,,,,,,
,495,2กฬ7155,กรุงเทพมหานคร,,,,,,,,,,,,,
,496,2กอ5231,กรุงเทพมหานคร,,,,,,,,,,,,,
,497,2กอ5526,กรุงเทพมหานคร,,,,,,,,,,,,,
,498,2กอ7097,กรุงเทพมหานคร,,,,,,,,,,,,,
,499,2กฮ2325,กรุงเทพมหานคร,,,,,,,,,,,,,
,500,2กฮ4612,กรุงเทพมหานคร,,,,,,,,,,,,,
,501,2กฮ825,กรุงเทพมหานคร,,,,,,,,,,,,,
,502,2กฮ8331,กรุงเทพมหานคร,,,,,,,,,,,,,
,503,2กฮ8959,กรุงเทพมหานคร,,,,,,,,,,,,,
,504,2จ1934,กรุงเทพมหานคร,,,,,,,,,,,,,
,505,2จ2166,กรุงเทพมหานคร,,,,,,,,,,,,,
,506,2ช3654,กรุงเทพมหานคร,,,,,,,,,,,,,
,507,2ช7409,กรุงเทพมหานคร,,,,,,,,,,,,,
,508,2ช7431,กรุงเทพมหานคร,,,,,,,,,,,,,
,509,2ฒข7971,กรุงเทพมหานคร,,,,,,,,,,,,,
,510,2ฒค2741,กรุงเทพมหานคร,,,,,,,,,,,,,
,511,2ฒค3579,กรุงเทพมหานคร,,,,,,,,,,,,,
,512,2ฒฌ3727,กรุงเทพมหานคร,,,,,,,,,,,,,
,513,2ฒฌ6557,กรุงเทพมหานคร,,,,,,,,,,,,,
,514,2ณ0654,กรุงเทพมหานคร,,,,,,,,,,,,,
,515,2ณ3830,กรุงเทพมหานคร,,,,,,,,,,,,,
,516,2ณ4887,กรุงเทพมหานคร,,,,,,,,,,,,,
,517,2ณ6241,กรุงเทพมหานคร,,,,,,,,,,,,,
,518,2ณ9803,กรุงเทพมหานคร,,,,,,,,,,,,,
,519,2ป6609,กรุงเทพมหานคร,,,,,,,,,,,,,
,520,2ป9140,กรุงเทพมหานคร,,,,,,,,,,,,,
,521,2ผ0290,กรุงเทพมหานคร,,,,,,,,,,,,,
,522,2ผ2102,กรุงเทพมหานคร,,,,,,,,,,,,,
,523,2ฝ2732,กรุงเทพมหานคร,,,,,,,,,,,,,
,524,2พ2750,กรุงเทพมหานคร,,,,,,,,,,,,,
,525,2พ8415,กรุงเทพมหานคร,,,,,,,,,,,,,
,526,2ย9789,กรุงเทพมหานคร,,,,,,,,,,,,,
,527,2ร4856,กรุงเทพมหานคร,,,,,,,,,,,,,
,528,2ร9037,กรุงเทพมหานคร,,,,,,,,,,,,,
,529,2ศ10272,กรุงเทพมหานคร,,,,,,,,,,,,,
,530,2ศ5496,กรุงเทพมหานคร,,,,,,,,,,,,,
,531,2ศ5874,กรุงเทพมหานคร,,,,,,,,,,,,,
,532,2ศ9948,กรุงเทพมหานคร,,,,,,,,,,,,,
,533,2ษ1650,กรุงเทพมหานคร,,,,,,,,,,,,,
,534,2ษ2748,กรุงเทพมหานคร,,,,,,,,,,,,,
,535,2ษ6032,กรุงเทพมหานคร,,,,,,,,,,,,,
,536,2ษ8738,กรุงเทพมหานคร,,,,,,,,,,,,,
,537,2ฬ0956,กรุงเทพมหานคร,,,,,,,,,,,,,
,538,2ฬ2949,กรุงเทพมหานคร,,,,,,,,,,,,,
,539,2ฬ5937,กรุงเทพมหานคร,,,,,,,,,,,,,
,540,2อ9763,กรุงเทพมหานคร,,,,,,,,,,,,,
,541,300160,กรุงเทพมหานคร,,,,,,,,,,,,,
,542,300172,สุพรรณบุรี,,,,,,,,,,,,,
,543,300443,กรุงเทพมหานคร,,,,,,,,,,,,,
,544,300590,พิษณุโลก,,,,,,,,,,,,,
,545,301133,เชียงราย,,,,,,,,,,,,,
,546,304862,สงขลา,,,,,,,,,,,,,
,547,35373537,นครพนม,,,,,,,,,,,,,
,548,360004,ฉะเชิงเทรา,,,,,,,,,,,,,
,549,360035,อุตราดดิตถ์,,,,,,,,,,,,,
,550,360443,กรุงเทพมหานคร,,,,,,,,,,,,,
,551,39200,นครศรีธรรมราช,,,,,,,,,,,,,
,552,39301,นครศรีธรรมราช,,,,,,,,,,,,,
,553,39303,นครศรีธรรมราช,,,,,,,,,,,,,
,554,39310,นครศรีธรรมราช,,,,,,,,,,,,,
,555,39311,นครศรีธรรมราช,,,,,,,,,,,,,
,556,39312,นครศรีธรรมราช,,,,,,,,,,,,,
,557,39314,นครศรีธรรมราช,,,,,,,,,,,,,
,558,39319,นครศรีธรรมราช,,,,,,,,,,,,,
,559,3939850,นครศรีธรรมราช,,,,,,,,,,,,,
,560,39625,นครศรีธรรมราช,,,,,,,,,,,,,
,561,39626,นครศรีธรรมราช,,,,,,,,,,,,,
,562,39627,นครศรีธรรมราช,,,,,,,,,,,,,
,563,39639,นครศรีธรรมราช,,,,,,,,,,,,,
,564,39640,นครศรีธรรมราช,,,,,,,,,,,,,
,565,39641,นครศรีธรรมราช,,,,,,,,,,,,,
,566,39643,นครศรีธรรมราช,,,,,,,,,,,,,
,567,39646,นครศรีธรรมราช,,,,,,,,,,,,,
,568,39648,นครศรีธรรมราช,,,,,,,,,,,,,
,569,39650,นครศรีธรรมราช,,,,,,,,,,,,,
,570,39651,กรุงเทพมหานคร,,,,,,,,,,,,,
,571,39652,นครศรีธรรมราช,,,,,,,,,,,,,
,572,39653,นครศรีธรรมราช,,,,,,,,,,,,,
,573,39654,นครศรีธรรมราช,,,,,,,,,,,,,
,574,39655,นครศรีธรรมราช,,,,,,,,,,,,,
,575,39656,นครศรีธรรมราช,,,,,,,,,,,,,
,576,39657,นครศรีธรรมราช,,,,,,,,,,,,,
,577,39658,นครศรีธรรมราช,,,,,,,,,,,,,
,578,39659,นครศรีธรรมราช,,,,,,,,,,,,,
,579,39660,นครศรีธรรมราช,,,,,,,,,,,,,
,580,39757,นครศรีธรรมราช,,,,,,,,,,,,,
,581,39766,นครศรีธรรมราช,,,,,,,,,,,,,
,582,39773,นครศรีธรรมราช,,,,,,,,,,,,,
,583,39779,นครศรีธรรมราช,,,,,,,,,,,,,
,584,39785,นครศรีธรรมราช,,,,,,,,,,,,,
,585,39786,นครศรีธรรมราช,,,,,,,,,,,,,
,586,39787,นครศรีธรรมราช,,,,,,,,,,,,,
,587,39803,นครศรีธรรมราช,,,,,,,,,,,,,
,588,39829,นครศรีธรรมราช,,,,,,,,,,,,,
,589,39831,นครศรีธรรมราช,,,,,,,,,,,,,
,590,39832,นครศรีธรรมราช,,,,,,,,,,,,,
,591,39833,นครศรีธรรมราช,,,,,,,,,,,,,
,592,39834,นครศรีธรรมราช,,,,,,,,,,,,,
,593,39835,นครศรีธรรมราช,,,,,,,,,,,,,
,594,39836,นครศรีธรรมราช,,,,,,,,,,,,,
,595,39837,กรุงเทพมหานคร,,,,,,,,,,,,,
,596,39838,นครศรีธรรมราช,,,,,,,,,,,,,
,597,39839,นครศรีธรรมราช,,,,,,,,,,,,,
,598,39840,นครศรีธรรมราช,,,,,,,,,,,,,
,599,39841,นครศรีธรรมราช,,,,,,,,,,,,,
,600,39842,นครศรีธรรมราช,,,,,,,,,,,,,
,601,39843,นครศรีธรรมราช,,,,,,,,,,,,,
,602,39845,นครศรีธรรมราช,,,,,,,,,,,,,
,603,39846,นครศรีธรรมราช,,,,,,,,,,,,,
,604,39849,นครศรีธรรมราช,,,,,,,,,,,,,
,605,3984,นครศรีธรรมราช,,,,,,,,,,,,,
,606,3ก5898,กรุงเทพมหานคร,,,,,,,,,,,,,
,607,3กก1846,กรุงเทพมหานคร,,,,,,,,,,,,,
,608,3กก5705,กรุงเทพมหานคร,,,,,,,,,,,,,
,609,3กก5819,กรุงเทพมหานคร,,,,,,,,,,,,,
,610,3กก6182,กรุงเทพมหานคร,,,,,,,,,,,,,
,611,3กก7496,กรุงเทพมหานคร,,,,,,,,,,,,,
,612,3กก7789,กรุงเทพมหานคร,,,,,,,,,,,,,
,613,3กข1545,กรุงเทพมหานคร,,,,,,,,,,,,,
,614,3กข2445,กรุงเทพมหานคร,,,,,,,,,,,,,
,615,3กข5492,กรุงเทพมหานคร,,,,,,,,,,,,,
,616,3กข5998,กรุงเทพมหานคร,,,,,,,,,,,,,
,617,3กข6198,กรุงเทพมหานคร,,,,,,,,,,,,,
,618,3กข64451,กรุงเทพมหานคร,,,,,,,,,,,,,
,619,3กข6762,กรุงเทพมหานคร,,,,,,,,,,,,,
,620,3กข6782,กรุงเทพมหานคร,,,,,,,,,,,,,
,621,3กค1237,กรุงเทพมหานคร,,,,,,,,,,,,,
,622,3กค4120,กรุงเทพมหานคร,,,,,,,,,,,,,
,623,3กค503,กรุงเทพมหานคร,,,,,,,,,,,,,
,624,3กค5841,กรุงเทพมหานคร,,,,,,,,,,,,,
,625,3กค6724,กรุงเทพมหานคร,,,,,,,,,,,,,
,626,3กค6903,กรุงเทพมหานคร,,,,,,,,,,,,,
,627,3กฆ3087,กรุงเทพมหานคร,,,,,,,,,,,,,
,628,3กฆ3106,กรุงเทพมหานคร,,,,,,,,,,,,,
,629,3กฆ3787,กรุงเทพมหานคร,,,,,,,,,,,,,
,630,3กฆ5907,กรุงเทพมหานคร,,,,,,,,,,,,,
,631,3กฆ8100,กรุงเทพมหานคร,,,,,,,,,,,,,
,632,3กง2114,กรุงเทพมหานคร,,,,,,,,,,,,,
,633,3กง4974,กรุงเทพมหานคร,,,,,,,,,,,,,
,634,3กง5398,กรุงเทพมหานคร,,,,,,,,,,,,,
,635,3กง8534,กรุงเทพมหานคร,,,,,,,,,,,,,
,636,3กง8641,กรุงเทพมหานคร,,,,,,,,,,,,,
,637,3กง8870,กรุงเทพมหานคร,,,,,,,,,,,,,
,638,3กง9218,กรุงเทพมหานคร,,,,,,,,,,,,,
,639,3กจ4666,กรุงเทพมหานคร,,,,,,,,,,,,,
,640,3กจ9109,กรุงเทพมหานคร,,,,,,,,,,,,,
,641,3กจ9190,กรุงเทพมหานคร,,,,,,,,,,,,,
,642,3กฉ305,กรุงเทพมหานคร,,,,,,,,,,,,,
,643,3กฉ4680,กรุงเทพมหานคร,,,,,,,,,,,,,
,644,3กฉ6171,กรุงเทพมหานคร,,,,,,,,,,,,,
,645,3กฉ7908,กรุงเทพมหานคร,,,,,,,,,,,,,
,646,3กช2280,กรุงเทพมหานคร,,,,,,,,,,,,,
,647,3กช2445,กรุงเทพมหานคร,,,,,,,,,,,,,
